year,country_iso,country,sector,obligated_usd,disbursed_usd,obligation_to_disbursement
2018,MOZ,Mozambique,Agriculture,206355.4,141970.2,0.688
2018,MOZ,Mozambique,Peace and Security,182304.03,148982.12,0.8172
2018,MWI,Malawi,Health,66770.11,60310.12,0.9033
2018,MWI,Malawi,Humanitarian,458513.86,390697.29,0.8521
2018,MWI,Malawi,Economic Development,4652503.54,3656474.78,0.7859
2018,MWI,Malawi,Governance,1908157.13,1630009.7,0.8542
2018,MWI,Malawi,Agriculture,1216611.63,1216611.63,1.0
2018,MWI,Malawi,Peace and Security,2274723.3,1786610.57,0.7854
2018,PER,Peru,Health,595303.97,516512.42,0.8676
2018,PER,Peru,Education,1406849.86,1164547.4,0.8278
2018,PER,Peru,Governance,813676.59,714955.74,0.8787
2018,PER,Peru,Agriculture,156454.06,130786.88,0.8359
2018,PER,Peru,Peace and Security,202561.02,169028.72,0.8345
2018,GTM,Guatemala,Education,447225.56,447225.56,1.0
2018,GTM,Guatemala,Economic Development,1853936.69,1516022.35,0.8177
2018,GTM,Guatemala,Governance,251960.59,193012.99,0.766
2018,GTM,Guatemala,Agriculture,107019.96,88510.83,0.827
2018,GTM,Guatemala,Peace and Security,3692902.29,2722858.7,0.7373
2018,SLV,El Salvador,Health,258332.41,195196.87,0.7556
2018,SLV,El Salvador,Education,2006846.14,1769757.08,0.8819
2018,SLV,El Salvador,Economic Development,8951861.87,7918659.64,0.8846
2018,SLV,El Salvador,Governance,430831.0,350520.16,0.8136
2018,SLV,El Salvador,Agriculture,195114.24,169880.47,0.8707
2018,SLV,El Salvador,Peace and Security,216172.12,179628.17,0.8309
2018,MEX,Mexico,Humanitarian,50000.0,38738.31,0.7748
2018,MEX,Mexico,Education,865314.4,715261.78,0.8266
2018,MEX,Mexico,Economic Development,6310268.67,5592700.53,0.8863
2018,PSE,West Bank and Gaza,Health,370638.11,258219.8,0.6967
2018,PSE,West Bank and Gaza,Humanitarian,245816.52,230488.18,0.9376
2018,PSE,West Bank and Gaza,Governance,50000.0,37521.63,0.7504
2018,PSE,West Bank and Gaza,Agriculture,1151986.25,523795.89,0.4547
2018,PSE,West Bank and Gaza,Peace and Security,650675.62,454262.9,0.6981
2018,LBN,Lebanon,Humanitarian,1059570.47,635983.44,0.6002
2018,LBN,Lebanon,Economic Development,687963.78,496916.93,0.7223
2018,LBN,Lebanon,Governance,751569.5,537533.18,0.7152
2018,LBN,Lebanon,Agriculture,1170725.56,942405.12,0.805
2018,LBN,Lebanon,Peace and Security,143560.94,130841.24,0.9114
2018,SYR,Syria,Health,187216.0,140407.76,0.75
2018,SYR,Syria,Education,366413.36,272235.2,0.743
2018,SYR,Syria,Governance,6733155.81,6594755.36,0.9794
2018,TUR,Turkey,Health,309530.13,210936.66,0.6815
2018,TUR,Turkey,Humanitarian,370217.59,272391.7,0.7358
2018,TUR,Turkey,Education,675807.1,510659.31,0.7556
2018,TUR,Turkey,Economic Development,657795.98,644241.94,0.9794
2018,TUR,Turkey,Governance,762243.7,562804.1,0.7384
2018,TUR,Turkey,Agriculture,3431297.41,3071018.33,0.895
2018,TUR,Turkey,Peace and Security,951903.5,779144.35,0.8185
2018,GEO,Georgia,Health,313528.26,275538.83,0.8788
2018,GEO,Georgia,Education,458520.2,342699.48,0.7474
2018,GEO,Georgia,Economic Development,1661885.5,1245061.22,0.7492
2018,GEO,Georgia,Governance,746676.32,578777.05,0.7751
2018,MDA,Moldova,Health,1217591.13,668544.24,0.5491
2018,MDA,Moldova,Humanitarian,160194.73,147237.92,0.9191
2018,MDA,Moldova,Education,140131.05,103670.55,0.7398
2018,MDA,Moldova,Economic Development,359096.38,325455.94,0.9063
2018,MDA,Moldova,Peace and Security,1581081.18,1285070.9,0.8128
2018,KOS,Kosovo,Health,236565.89,217213.87,0.9182
2018,KOS,Kosovo,Humanitarian,1731489.01,1354972.52,0.7825
2018,KOS,Kosovo,Education,739309.29,716816.46,0.9696
2018,KOS,Kosovo,Governance,214802.15,187710.32,0.8739
2018,KOS,Kosovo,Agriculture,186698.45,186698.45,1.0
2018,KOS,Kosovo,Peace and Security,1571474.59,1253115.16,0.7974
2018,LBR,Liberia,Health,224813.25,169696.45,0.7548
2018,LBR,Liberia,Education,372460.46,345124.48,0.9266
2018,LBR,Liberia,Economic Development,661896.07,561985.41,0.8491
2018,LBR,Liberia,Peace and Security,889798.44,583891.67,0.6562
2018,SLE,Sierra Leone,Education,690367.15,523773.01,0.7587
2018,SLE,Sierra Leone,Governance,392172.28,247671.29,0.6315
2018,SLE,Sierra Leone,Agriculture,719792.87,623885.58,0.8668
2018,COD,DR Congo,Humanitarian,450960.55,257817.91,0.5717
2018,COD,DR Congo,Governance,2330709.46,2046144.95,0.8779
2018,COD,DR Congo,Agriculture,504650.96,412047.01,0.8165
2018,COD,DR Congo,Peace and Security,386156.02,326934.27,0.8466
2018,RWA,Rwanda,Health,239014.42,218999.72,0.9163
2018,RWA,Rwanda,Education,409662.13,337595.83,0.8241
2018,RWA,Rwanda,Economic Development,5208538.07,5038474.66,0.9673
2018,RWA,Rwanda,Governance,209629.33,170837.0,0.8149
2018,RWA,Rwanda,Agriculture,722797.93,517494.59,0.716
2018,RWA,Rwanda,Peace and Security,241972.87,218268.8,0.902
2018,ZMB,Zambia,Health,158555.58,131492.97,0.8293
2018,ZMB,Zambia,Education,1367323.39,1046497.5,0.7654
2018,ZMB,Zambia,Economic Development,1969348.57,1404409.9,0.7131
2018,ZMB,Zambia,Peace and Security,600321.46,423705.35,0.7058
2018,ZWE,Zimbabwe,Humanitarian,10059261.61,10059261.61,1.0
2018,ZWE,Zimbabwe,Economic Development,66648.86,60245.68,0.9039
2018,ZWE,Zimbabwe,Governance,205534.69,157656.44,0.7671
2018,ZWE,Zimbabwe,Agriculture,572005.64,558776.84,0.9769
2018,ZWE,Zimbabwe,Peace and Security,875527.05,834820.79,0.9535
2018,MMR,Burma,Health,5433582.01,4427029.76,0.8148
2018,MMR,Burma,Economic Development,605505.67,519442.52,0.8579
2018,MMR,Burma,Governance,2287534.82,2287534.82,1.0
2018,MMR,Burma,Agriculture,2924658.96,2837960.31,0.9704
2018,MMR,Burma,Peace and Security,3497342.34,2290914.42,0.655
2018,KHM,Cambodia,Health,171009.17,171009.17,1.0
2018,KHM,Cambodia,Education,1958119.5,1751720.3,0.8946
2018,KHM,Cambodia,Governance,1094619.51,1094619.51,1.0
2018,KHM,Cambodia,Agriculture,285665.33,214652.88,0.7514
2018,KHM,Cambodia,Peace and Security,549785.94,366469.62,0.6666
2018,NPL,Nepal,Health,127351.95,99736.67,0.7832
2018,NPL,Nepal,Humanitarian,410158.13,409183.19,0.9976
2018,NPL,Nepal,Education,1865303.19,1865303.19,1.0
2018,NPL,Nepal,Economic Development,2724603.24,2217688.58,0.8139
2018,NPL,Nepal,Governance,740495.69,488858.5,0.6602
2018,NPL,Nepal,Agriculture,450967.86,389606.46,0.8639
2018,NPL,Nepal,Peace and Security,203483.89,138665.57,0.6815
2018,LKA,Sri Lanka,Health,139201.28,94517.51,0.679
2018,LKA,Sri Lanka,Humanitarian,663677.33,478285.49,0.7207
2018,LKA,Sri Lanka,Education,751654.18,690100.47,0.9181
2018,LKA,Sri Lanka,Economic Development,351173.71,190130.08,0.5414
2018,LKA,Sri Lanka,Governance,153542.7,139158.32,0.9063
2018,LKA,Sri Lanka,Peace and Security,435651.83,263286.28,0.6044
2018,MAR,Morocco,Humanitarian,613287.61,443113.23,0.7225
2018,MAR,Morocco,Education,2631881.73,1569909.5,0.5965
2018,MAR,Morocco,Economic Development,952137.74,794535.23,0.8345
2018,MAR,Morocco,Governance,228093.3,142155.25,0.6232
2018,MAR,Morocco,Agriculture,337549.15,306854.08,0.9091
2018,TUN,Tunisia,Health,606708.47,511595.28,0.8432
2018,TUN,Tunisia,Governance,349236.43,349236.43,1.0
2018,TUN,Tunisia,Agriculture,619252.63,529482.78,0.855
2018,SEN,Senegal,Health,284391.07,284391.07,1.0
2018,SEN,Senegal,Humanitarian,166033.25,165711.13,0.9981
2018,SEN,Senegal,Education,224154.48,159644.66,0.7122
2018,SEN,Senegal,Economic Development,11248154.3,9889547.15,0.8792
2018,SEN,Senegal,Governance,710689.21,529357.98,0.7449
2018,SEN,Senegal,Agriculture,757699.81,735917.1,0.9713
2018,MLI,Mali,Health,867733.22,740780.72,0.8537
2018,MLI,Mali,Humanitarian,332828.32,288500.65,0.8668
2018,MLI,Mali,Education,9443754.82,7731238.29,0.8187
2018,MLI,Mali,Economic Development,1682572.39,1272799.72,0.7565
2018,MLI,Mali,Governance,485429.81,356106.2,0.7336
2018,MLI,Mali,Agriculture,600425.84,570747.84,0.9506
2018,MLI,Mali,Peace and Security,104726.66,70250.02,0.6708
2019,AFG,Afghanistan,Humanitarian,575837.52,507649.28,0.8816
2019,AFG,Afghanistan,Economic Development,133150.12,98257.27,0.7379
2019,AFG,Afghanistan,Governance,2338397.51,1815687.99,0.7765
2019,AFG,Afghanistan,Agriculture,2763084.02,2560573.99,0.9267
2019,EGY,Egypt,Health,468088.56,335548.95,0.7168
2019,EGY,Egypt,Education,302843.17,264999.27,0.875
2019,EGY,Egypt,Economic Development,805396.66,805396.66,1.0
2019,EGY,Egypt,Governance,2714662.82,2003536.38,0.738
2019,ETH,Ethiopia,Health,237808.96,174207.74,0.7326
2019,ETH,Ethiopia,Humanitarian,236068.55,198919.82,0.8426
2019,ETH,Ethiopia,Education,403290.19,347835.79,0.8625
2019,ETH,Ethiopia,Economic Development,2037232.89,1505097.48,0.7388
2019,ETH,Ethiopia,Governance,5630678.54,5630678.54,1.0
2019,ETH,Ethiopia,Peace and Security,799280.69,606470.15,0.7588
2019,JOR,Jordan,Health,766879.76,746804.61,0.9738
2019,JOR,Jordan,Humanitarian,1366845.01,1148165.81,0.84
2019,JOR,Jordan,Education,330007.32,254573.08,0.7714
2019,JOR,Jordan,Economic Development,279321.9,255277.03,0.9139
2019,JOR,Jordan,Governance,350693.04,188042.6,0.5362
2019,JOR,Jordan,Peace and Security,510145.03,421020.63,0.8253
2019,KEN,Kenya,Health,1040793.22,740646.21,0.7116
2019,KEN,Kenya,Humanitarian,689513.13,533655.49,0.774
2019,KEN,Kenya,Education,343143.3,323560.46,0.9429
2019,KEN,Kenya,Economic Development,540806.96,508440.44,0.9402
2019,KEN,Kenya,Governance,535962.01,431895.98,0.8058
2019,KEN,Kenya,Agriculture,596659.46,465928.78,0.7809
2019,KEN,Kenya,Peace and Security,50000.0,40333.49,0.8067
2019,NGA,Nigeria,Health,2183529.49,1908357.44,0.874
2019,NGA,Nigeria,Humanitarian,3983783.99,3215746.19,0.8072
2019,NGA,Nigeria,Education,1384487.78,1036436.17,0.7486
2019,NGA,Nigeria,Economic Development,2831338.92,2509840.04,0.8864
2019,NGA,Nigeria,Governance,114732.82,94589.54,0.8244
2019,NGA,Nigeria,Agriculture,124055.29,104704.6,0.844
2019,PAK,Pakistan,Health,3397647.18,2496193.95,0.7347
2019,PAK,Pakistan,Education,69197.76,60618.88,0.876
2019,PAK,Pakistan,Governance,211275.73,207904.27,0.984
2019,PAK,Pakistan,Agriculture,822022.14,727773.07,0.8853
2019,PAK,Pakistan,Peace and Security,395892.42,312177.08,0.7885
2019,SOM,Somalia,Health,912240.4,739419.0,0.8106
2019,SOM,Somalia,Governance,2832924.85,1674747.17,0.5912
2019,SOM,Somalia,Agriculture,439354.71,300348.65,0.6836
2019,SOM,Somalia,Peace and Security,1471929.27,1308810.71,0.8892
2019,SSD,South Sudan,Health,513023.73,431339.2,0.8408
2019,SSD,South Sudan,Humanitarian,2046301.6,1832704.05,0.8956
2019,SSD,South Sudan,Education,82418.37,81185.2,0.985
2019,SSD,South Sudan,Governance,2394817.38,2108495.13,0.8804
2019,SSD,South Sudan,Agriculture,80279.34,62048.5,0.7729
2019,SDN,Sudan,Humanitarian,16775406.21,13684223.36,0.8157
2019,SDN,Sudan,Education,670768.31,622285.42,0.9277
2019,SDN,Sudan,Governance,1876601.2,1500569.2,0.7996
2019,SDN,Sudan,Peace and Security,215153.8,215153.8,1.0
2019,UGA,Uganda,Health,706805.11,543565.35,0.769
2019,UGA,Uganda,Humanitarian,1750204.73,1319850.91,0.7541
2019,UGA,Uganda,Education,331043.91,222863.71,0.6732
2019,UGA,Uganda,Governance,1032153.85,981467.12,0.9509
2019,UGA,Uganda,Agriculture,385568.69,319998.33,0.8299
2019,UGA,Uganda,Peace and Security,477946.21,337927.08,0.707
2019,UKR,Ukraine,Health,2127632.04,2020880.39,0.9498
2019,UKR,Ukraine,Humanitarian,3012421.65,2451400.31,0.8138
2019,UKR,Ukraine,Education,2347643.26,1793009.5,0.7637
2019,UKR,Ukraine,Economic Development,74059.17,63563.61,0.8583
2019,UKR,Ukraine,Governance,1485214.64,1328361.7,0.8944
2019,UKR,Ukraine,Agriculture,2066392.64,1442905.79,0.6983
2019,UKR,Ukraine,Peace and Security,993928.3,802348.33,0.8072
2019,COL,Colombia,Health,912222.76,897725.41,0.9841
2019,COL,Colombia,Humanitarian,447385.51,447385.51,1.0
2019,COL,Colombia,Education,562263.99,454073.89,0.8076
2019,COL,Colombia,Agriculture,701122.94,540574.08,0.771
2019,COL,Colombia,Peace and Security,500636.91,316176.16,0.6315
2019,HTI,Haiti,Health,195095.91,130413.96,0.6685
2019,HTI,Haiti,Education,151490.57,87958.87,0.5806
2019,HTI,Haiti,Governance,584357.75,438836.88,0.751
2019,HTI,Haiti,Agriculture,342908.04,317417.56,0.9257
2019,HTI,Haiti,Peace and Security,459498.41,443320.98,0.9648
2019,IRQ,Iraq,Health,702903.99,470482.59,0.6693
2019,IRQ,Iraq,Education,728936.6,501059.62,0.6874
2019,IRQ,Iraq,Peace and Security,140809.91,109100.47,0.7748
2019,YEM,Yemen,Health,474979.36,399677.43,0.8415
2019,YEM,Yemen,Humanitarian,382060.04,327854.01,0.8581
2019,YEM,Yemen,Education,1005525.09,874151.29,0.8693
2019,YEM,Yemen,Governance,508975.6,395104.04,0.7763
2019,BGD,Bangladesh,Health,577363.05,533080.24,0.9233
2019,BGD,Bangladesh,Humanitarian,606434.02,546780.48,0.9016
2019,BGD,Bangladesh,Economic Development,4071787.62,3166465.43,0.7777
2019,BGD,Bangladesh,Governance,6281292.79,6281292.79,1.0
2019,IND,India,Health,521064.06,521064.06,1.0
2019,IND,India,Humanitarian,93528.26,86417.07,0.924
2019,IND,India,Education,67822.18,55354.54,0.8162
2019,IND,India,Economic Development,96865.28,90936.45,0.9388
2019,IND,India,Governance,2056064.5,1742587.47,0.8475
2019,IND,India,Agriculture,86982.95,68015.76,0.7819
2019,IND,India,Peace and Security,478919.32,359917.8,0.7515
2019,IDN,Indonesia,Humanitarian,194569.9,155224.23,0.7978
2019,IDN,Indonesia,Economic Development,1507236.84,1507236.84,1.0
2019,IDN,Indonesia,Governance,712327.19,334259.58,0.4693
2019,IDN,Indonesia,Agriculture,1202718.53,827315.2,0.6879
2019,PHL,Philippines,Health,2632273.46,2001690.17,0.7604
2019,PHL,Philippines,Humanitarian,316128.07,249883.77,0.7905
2019,PHL,Philippines,Education,112394.72,85348.92,0.7594
2019,PHL,Philippines,Economic Development,882826.74,868695.09,0.984
2019,PHL,Philippines,Governance,366359.15,286495.76,0.782
2019,VNM,Vietnam,Humanitarian,1241489.22,1045204.74,0.8419
2019,VNM,Vietnam,Education,223347.0,148262.44,0.6638
2019,VNM,Vietnam,Economic Development,667498.36,558280.66,0.8364
2019,VNM,Vietnam,Agriculture,483299.46,419266.58,0.8675
2019,VNM,Vietnam,Peace and Security,1711818.89,1430901.58,0.8359
2019,GHA,Ghana,Humanitarian,2253149.04,1425720.29,0.6328
2019,GHA,Ghana,Education,10216526.21,7991494.14,0.7822
2019,GHA,Ghana,Economic Development,3521817.98,2658070.99,0.7547
2019,GHA,Ghana,Agriculture,1278812.72,1170037.76,0.9149
2019,GHA,Ghana,Peace and Security,1971573.65,1405274.21,0.7128
2019,TZA,Tanzania,Health,266743.64,241493.61,0.9053
2019,TZA,Tanzania,Humanitarian,329479.19,329034.24,0.9986
2019,TZA,Tanzania,Education,141115.89,125604.18,0.8901
2019,TZA,Tanzania,Governance,462997.05,462997.05,1.0
2019,TZA,Tanzania,Agriculture,399229.37,335693.83,0.8409
2019,TZA,Tanzania,Peace and Security,523037.68,459791.08,0.8791
2019,MOZ,Mozambique,Health,1970439.46,1346517.7,0.6834
2019,MOZ,Mozambique,Humanitarian,801072.46,801072.46,1.0
2019,MOZ,Mozambique,Economic Development,9904618.99,7417475.83,0.7489
2019,MWI,Malawi,Health,194814.36,161861.45,0.8308
2019,MWI,Malawi,Humanitarian,1257780.64,667203.53,0.5305
2019,MWI,Malawi,Education,2386439.22,2105566.3,0.8823
2019,MWI,Malawi,Economic Development,414031.83,318455.87,0.7692
2019,MWI,Malawi,Agriculture,631911.17,517258.3,0.8186
2019,MWI,Malawi,Peace and Security,313576.5,280150.87,0.8934
2019,PER,Peru,Health,214096.73,161442.7,0.7541
2019,PER,Peru,Humanitarian,660332.76,503078.4,0.7619
2019,PER,Peru,Economic Development,2243771.0,1864422.42,0.8309
2019,PER,Peru,Governance,755223.25,615203.76,0.8146
2019,PER,Peru,Agriculture,439500.67,439500.67,1.0
2019,PER,Peru,Peace and Security,2093196.41,1548062.3,0.7396
2019,GTM,Guatemala,Education,171246.88,124107.49,0.7247
2019,GTM,Guatemala,Governance,430088.69,372323.41,0.8657
2019,GTM,Guatemala,Agriculture,381281.03,324231.84,0.8504
2019,SLV,El Salvador,Health,1148639.99,795657.87,0.6927
2019,SLV,El Salvador,Humanitarian,94428.16,75013.6,0.7944
2019,SLV,El Salvador,Economic Development,1096291.84,1022971.13,0.9331
2019,SLV,El Salvador,Governance,1754593.62,1589745.88,0.906
2019,SLV,El Salvador,Agriculture,1584539.46,1125812.71,0.7105
2019,SLV,El Salvador,Peace and Security,753130.15,671172.1,0.8912
2019,MEX,Mexico,Humanitarian,2083207.64,1315788.45,0.6316
2019,MEX,Mexico,Education,315103.83,233846.35,0.7421
2019,MEX,Mexico,Economic Development,6514434.0,4508501.92,0.6921
2019,MEX,Mexico,Peace and Security,50000.0,38389.53,0.7678
2019,PSE,West Bank and Gaza,Health,225028.96,216648.09,0.9628
2019,PSE,West Bank and Gaza,Humanitarian,1998875.65,1778848.8,0.8899
2019,PSE,West Bank and Gaza,Education,224137.17,179183.27,0.7994
2019,PSE,West Bank and Gaza,Economic Development,534653.27,395613.27,0.7399
2019,PSE,West Bank and Gaza,Governance,87734.78,69524.57,0.7924
2019,PSE,West Bank and Gaza,Agriculture,161750.28,132343.16,0.8182
2019,PSE,West Bank and Gaza,Peace and Security,97923.94,85613.05,0.8743
2019,LBN,Lebanon,Health,6485298.52,4428511.37,0.6829
2019,LBN,Lebanon,Education,148415.09,132392.77,0.892
2019,LBN,Lebanon,Economic Development,1687425.4,1477836.81,0.8758
2019,LBN,Lebanon,Governance,106889.65,89436.65,0.8367
2019,LBN,Lebanon,Agriculture,298430.82,209133.17,0.7008
2019,LBN,Lebanon,Peace and Security,159186.06,138837.93,0.8722
2019,SYR,Syria,Health,76907.92,76907.92,1.0
2019,SYR,Syria,Humanitarian,997957.5,647446.86,0.6488
2019,SYR,Syria,Economic Development,225576.96,225576.96,1.0
2019,SYR,Syria,Governance,1193653.39,705283.06,0.5909
2019,SYR,Syria,Agriculture,120798.05,107027.85,0.886
2019,SYR,Syria,Peace and Security,242206.12,171413.51,0.7077
2019,TUR,Turkey,Health,185453.13,129376.38,0.6976
2019,TUR,Turkey,Humanitarian,334453.18,176185.29,0.5268
2019,TUR,Turkey,Education,2075221.62,1571936.09,0.7575
2019,TUR,Turkey,Agriculture,462995.66,301058.28,0.6502
2019,GEO,Georgia,Health,731989.21,455314.97,0.622
2019,GEO,Georgia,Education,76105.55,67837.98,0.8914
2019,GEO,Georgia,Economic Development,1869004.31,1393720.47,0.7457
2019,GEO,Georgia,Governance,348147.33,334243.5,0.9601
2019,GEO,Georgia,Agriculture,1170989.47,959912.76,0.8197
2019,MDA,Moldova,Health,1414833.46,1283661.36,0.9073
2019,MDA,Moldova,Education,54624.67,40505.98,0.7415
2019,MDA,Moldova,Economic Development,290327.81,277102.68,0.9544
2019,MDA,Moldova,Governance,743841.24,441502.88,0.5935
2019,MDA,Moldova,Agriculture,228499.01,185703.2,0.8127
2019,MDA,Moldova,Peace and Security,731838.98,584959.06,0.7993
2019,KOS,Kosovo,Humanitarian,985836.58,985836.58,1.0
2019,KOS,Kosovo,Education,194469.71,143328.67,0.737
2019,KOS,Kosovo,Economic Development,616929.93,561038.8,0.9094
2019,KOS,Kosovo,Governance,371466.05,328598.88,0.8846
2019,KOS,Kosovo,Agriculture,301711.96,253401.41,0.8399
2019,LBR,Liberia,Health,2967068.0,2493840.01,0.8405
2019,LBR,Liberia,Humanitarian,1018014.45,826560.45,0.8119
2019,LBR,Liberia,Education,188991.68,174463.12,0.9231
2019,LBR,Liberia,Economic Development,688984.0,613575.68,0.8906
2019,LBR,Liberia,Governance,997215.21,733499.7,0.7355
2019,LBR,Liberia,Agriculture,267651.38,193404.3,0.7226
2019,LBR,Liberia,Peace and Security,450034.73,317962.16,0.7065
2019,SLE,Sierra Leone,Education,85808.73,55723.21,0.6494
2019,SLE,Sierra Leone,Economic Development,152642.71,120778.64,0.7913
2019,SLE,Sierra Leone,Governance,1722236.6,1693888.45,0.9835
2019,SLE,Sierra Leone,Agriculture,212136.86,185245.09,0.8732
2019,SLE,Sierra Leone,Peace and Security,891846.55,607164.99,0.6808
2019,COD,DR Congo,Health,770132.25,595319.97,0.773
2019,COD,DR Congo,Humanitarian,661713.17,492504.38,0.7443
2019,COD,DR Congo,Economic Development,256709.98,226429.52,0.882
2019,COD,DR Congo,Governance,111987.64,87821.48,0.7842
2019,COD,DR Congo,Agriculture,402003.45,303469.81,0.7549
2019,COD,DR Congo,Peace and Security,182700.67,155466.4,0.8509
2019,RWA,Rwanda,Health,429764.13,229243.41,0.5334
2019,RWA,Rwanda,Humanitarian,377029.84,260851.43,0.6919
2019,RWA,Rwanda,Economic Development,237453.07,167715.17,0.7063
2019,RWA,Rwanda,Agriculture,336901.8,218629.26,0.6489
2019,RWA,Rwanda,Peace and Security,715312.72,576049.27,0.8053
2019,ZMB,Zambia,Health,176070.9,147032.05,0.8351
2019,ZMB,Zambia,Humanitarian,202325.01,109475.88,0.5411
2019,ZMB,Zambia,Education,277091.41,179922.86,0.6493
2019,ZMB,Zambia,Governance,158807.88,103294.1,0.6504
2019,ZMB,Zambia,Agriculture,531397.27,315914.08,0.5945
2019,ZMB,Zambia,Peace and Security,111782.1,109094.8,0.976
2019,ZWE,Zimbabwe,Health,8410334.66,6606108.85,0.7855
2019,ZWE,Zimbabwe,Humanitarian,243274.44,194624.69,0.8
2019,ZWE,Zimbabwe,Education,249423.53,225960.17,0.9059
2019,ZWE,Zimbabwe,Economic Development,470581.7,434621.75,0.9236
2019,ZWE,Zimbabwe,Governance,708009.33,389319.84,0.5499
2019,ZWE,Zimbabwe,Agriculture,297497.38,271857.5,0.9138
2019,ZWE,Zimbabwe,Peace and Security,168174.81,133219.88,0.7922
2019,MMR,Burma,Health,79667.46,68412.23,0.8587
2019,MMR,Burma,Humanitarian,2011400.53,1482368.39,0.737
2019,MMR,Burma,Economic Development,272247.35,211794.16,0.7779
2019,MMR,Burma,Governance,529207.33,368608.04,0.6965
2019,MMR,Burma,Agriculture,1325344.54,973709.28,0.7347
2019,KHM,Cambodia,Health,72684.54,59908.04,0.8242
2019,KHM,Cambodia,Humanitarian,4521664.96,3757893.39,0.8311
2019,KHM,Cambodia,Education,406695.09,358484.82,0.8815
2019,KHM,Cambodia,Economic Development,179660.39,149345.57,0.8313
2019,KHM,Cambodia,Agriculture,2337493.77,1829443.34,0.7827
2019,KHM,Cambodia,Peace and Security,458362.44,357018.16,0.7789
2019,NPL,Nepal,Humanitarian,1314605.15,1021237.17,0.7768
2019,NPL,Nepal,Education,216832.13,149927.08,0.6914
2019,NPL,Nepal,Governance,2786643.48,2297422.39,0.8244
2019,NPL,Nepal,Agriculture,2180686.14,1668012.62,0.7649
2019,NPL,Nepal,Peace and Security,1192346.09,1070561.31,0.8979
2019,LKA,Sri Lanka,Humanitarian,936982.84,617239.41,0.6588
2019,LKA,Sri Lanka,Education,1416176.81,1183725.72,0.8359
2019,LKA,Sri Lanka,Economic Development,7432729.71,6848762.13,0.9214
2019,LKA,Sri Lanka,Governance,1073259.51,783735.12,0.7302
2019,LKA,Sri Lanka,Agriculture,220135.13,203685.12,0.9253
2019,LKA,Sri Lanka,Peace and Security,186819.53,135707.65,0.7264
2019,MAR,Morocco,Health,788372.83,765839.06,0.9714
2019,MAR,Morocco,Humanitarian,4456480.7,4087423.74,0.9172
2019,MAR,Morocco,Education,247669.13,203892.18,0.8232
2019,MAR,Morocco,Economic Development,457673.63,415000.48,0.9068
2019,MAR,Morocco,Governance,1566334.36,1145816.17,0.7315
2019,MAR,Morocco,Peace and Security,66128.41,50326.94,0.761
2019,TUN,Tunisia,Health,409581.47,334190.74,0.8159
2019,TUN,Tunisia,Humanitarian,147515.71,115534.6,0.7832
2019,TUN,Tunisia,Economic Development,2458252.94,1996208.2,0.812
2019,TUN,Tunisia,Governance,142263.48,142263.48,1.0
2019,TUN,Tunisia,Peace and Security,515982.36,413284.95,0.801
2019,SEN,Senegal,Education,1208443.57,900074.65,0.7448
2019,SEN,Senegal,Governance,333201.38,302785.23,0.9087
2019,SEN,Senegal,Agriculture,140022.74,124788.49,0.8912
2019,SEN,Senegal,Peace and Security,1223661.53,1006905.06,0.8229
2019,MLI,Mali,Education,662852.41,603374.46,0.9103
2019,MLI,Mali,Economic Development,2833615.55,2161978.91,0.763
2019,MLI,Mali,Governance,128585.37,105146.55,0.8177
2019,MLI,Mali,Agriculture,167314.3,110594.5,0.661
2019,MLI,Mali,Peace and Security,865777.0,642118.48,0.7417
2020,AFG,Afghanistan,Health,193139.35,175581.18,0.9091
2020,AFG,Afghanistan,Humanitarian,1960264.38,1210687.36,0.6176
2020,AFG,Afghanistan,Education,1140662.14,1100226.04,0.9646
2020,AFG,Afghanistan,Economic Development,220127.95,142502.89,0.6474
2020,AFG,Afghanistan,Governance,457726.57,349275.41,0.7631
2020,AFG,Afghanistan,Agriculture,711061.55,584598.99,0.8221
2020,AFG,Afghanistan,Peace and Security,50000.0,45984.27,0.9197
2020,EGY,Egypt,Health,486374.08,379720.93,0.7807
2020,EGY,Egypt,Economic Development,101507.91,82279.71,0.8106
2020,EGY,Egypt,Agriculture,559643.3,452836.25,0.8092
2020,EGY,Egypt,Peace and Security,152868.74,152868.74,1.0
2020,ETH,Ethiopia,Humanitarian,1318184.78,1249668.69,0.948
2020,ETH,Ethiopia,Education,2869594.87,2515245.67,0.8765
2020,ETH,Ethiopia,Economic Development,828180.44,678253.16,0.819
2020,ETH,Ethiopia,Governance,3402454.2,3402454.2,1.0
2020,ETH,Ethiopia,Agriculture,413287.97,314396.32,0.7607
2020,JOR,Jordan,Health,297679.49,243326.79,0.8174
2020,JOR,Jordan,Governance,50000.0,40177.02,0.8035
2020,JOR,Jordan,Agriculture,141393.55,91589.26,0.6478
2020,JOR,Jordan,Peace and Security,413981.11,307917.09,0.7438
2020,KEN,Kenya,Humanitarian,1153597.74,937422.8,0.8126
2020,KEN,Kenya,Education,1507293.59,1195210.12,0.793
2020,KEN,Kenya,Economic Development,2299196.96,1722195.14,0.749
2020,KEN,Kenya,Governance,3339847.99,3008497.41,0.9008
2020,KEN,Kenya,Agriculture,406876.25,318148.03,0.7819
2020,KEN,Kenya,Peace and Security,577328.61,450910.86,0.781
2020,NGA,Nigeria,Health,2657000.54,2009580.98,0.7563
